"Contract_ID","Project_ID","Project_Name","Ownership","Developer","Address","ZIP","Parcel_ID","Council_District","Unit_Type","Housing_Tenure","Development_Status","Total_Units","Affordable_Units","Total_ADA_Units","PSH_Units","MFI_20","MFI_30","MFI_40","MFI_50","MFI_60","MFI_65","MFI_70","MFI_80","MFI_100","MFI_120","Affordability_Start_Date","Affordability_Expiration_Date","Affordability_Period","FIL_Status","CAL_FIL","Date_FIL_Recorded","HDA","Private_Activity_Bonds","Affordability_Unlocked","SMART","Dev_Agreement","Density_Bonus","FIL","LIHTC","GO_Bonds_2006","GO_Bonds_2013","GO_Bonds_2018","GO_Bonds_2022","CDBG","CIP_Funds","HOME","HTF","Project_Connect","City_Subsidy","Longitude","Latitude"
"249","3667","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","6905 Frontera Trail","78741","0307171119","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","07-22-2008","07-22-2018","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69331081421","30.2285235029"
"249","3668","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","6903 Frontera Trail","78741","0307171118","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-07-2008","08-07-2018","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69325652765","30.22864862555"
"249","3669","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","1204 Frontera Lane","78741","0307171109","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-28-2008","10-28-2018","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69233080961","30.22889723337"
"249","3670","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","6901 Villita Cove","78741","0307170443","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","07-31-2009","07-31-2019","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69156805634","30.23044456225"
"249","3671","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","6900 Villita Cove","78741","0307170442","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-14-2009","08-14-2019","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69137145603","30.23045629419"
"249","3672","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","6917 Villita Avenida Street","78741","0307170436","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","05-21-2008","05-21-2018","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69080746101","30.23007850335"
"249","3673","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","7002 Montana Street","78741","0307171303","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","07-02-2008","07-02-2018","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69150666051","30.22901387692"
"249","3674","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","7102 Villita Avenida Street","78741","0307171308","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","06-30-2009","06-30-2019","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.69151541138","30.22957859704"
"249","3675","Austin Neighborhood Alliance for Habitat - SF","Undisclosed","Austin Neighborhood Alliance for Habitat","7006 Villita Avenida Street","78741","0307171310","3","Single Family","Ownership","Affordability Period Expired","1","1","0","0","0","0","0","0","0","0","0","1","0","0","10-03-2008","10-03-2018","10",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.6912410253","30.22958448873"
"250","3676","Saint Louise House","VinCare Services of Austin Foundation","VinCare Services of Austin Foundation","3200 S Lamar Boulevard","78704","0403100507","5","Multifamily","Rental","Project Completed","24","24","1","0","0","5","0","19","0","0","0","0","0","0","09-28-2009","09-28-2108","99",,,,"RHDA","No","No","No",,,"No",,"$1,500,000","$0","$0",,"$0","$0","$1,213,000","$0",,"$1,500,000","-97.78530304","30.2419701"
"256","3682","Anderson Village","Austin Housing Finance Corporation","Austin Housing Finance Corporation","3101 E 12th Street","78702","0209150203","1","Multifamily","Rental","Project Completed","24","24","0","0","0","0","0","5","14","0","0","5","0","0","11-22-2013","11-22-2112","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.70220995","30.27644664"
"257","3683","Guadalupe Neighborhood Development Corporation- La Vista de Lopez  - SF","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","809 E 9th Street","78702","0206050308","1","Single Family","Rental","Affordability Released","1","1","0","0","0","0","0","1","0","0","0","0","0","0","12-09-2016","12-09-2031","15",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$50,000",,"$50,000","-97.73283499","30.2680726"
"266","3731","2106 Chicon Street","Blackland Community Development Corporation","Blackland Community Development Corporation","2106 Chicon Street","78702","0211090703","1","ADU","Rental","Affordability Period Expired","1","1","0","0","0","0","0","1","0","0","0","0","0","0","12-11-2019","12-11-2024","5",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$514,835","$0",,"$0","-97.722036","30.282314"
"287","3765","Works at Pleasant Valley - Phase II","Lifeworks Affordable Housing Corporation","Lifeworks Affordable Housing Corporation","835 N Pleasant Valley Road","78702","0206130722","3","Multifamily","Rental","Project Completed","29","29","6","10","0","10","0","13","0","0","0","6","0","0","10-24-2019","10-24-2059","40",,,,"RHDA","No","No","Yes",,,"No",,"$0","$416,600","$0",,"$0","$0","$1,000,000","$393,400",,"$810,000","-97.707279","30.26472"
"286","3767","Montopolis Townhomes","Austin Habitat for Humanity","Austin Habitat for Humanity","6301 Circulo de Amistad","78741","0305160449","3","Multifamily","Ownership","Project Completed","12","12","0","0","0","0","0","0","0","0","0","12","0","0","06-07-2024","06-07-2123","99",,,,"OHDA","No","No","Yes",,,"No",,,,"$294,000","360,000",,,,"$277,610",,"$571,610","-97.697049","30.23456"
"289","3769","2203 Salina Street Rehab","Blackland Community Development Corporation","Blackland Community Development Corporation","2203 Salina Street","78722","0211090208","1","Single Family","Rental","Project Completed","1","1","0","0","0","0","0","1","0","0","0","0","0","0","12-11-2017","12-11-2116","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$150,095","$0",,"$0","-97.722755","30.282993"
"292","3772","The Rail at MLK","1800 Alexander LP","1800 Alexander LP","2921 E 17th Street","78702","0212120913","1","Multifamily","Rental","Project Completed","225","58","19","3","0","3","3","52","0","0","0","0","0","0","09-01-2022","09-01-2121","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$2,500,000","$0",,"$0","$0","$0","$0",,"$2,500,000","-97.709978","30.279071"
"296","3795","Garden Terrace Phase III","Foundation Communities Inc.","Foundation Communities Inc.","1015 W William Cannon Drive","78745","0418140412","2","Multifamily","Rental","Project Completed","20","20","16","4","0","4","0","16","0","0","0","0","0","0","09-30-2015","09-30-2055","40",,,,"RHDA","No","No","Yes",,,"No",,"$0","$1,200,000","$0",,"$0","$0","$176,070","$0",,"$1,200,000","-97.792919","30.198406"
"324","3858","5006 West Wind Trail","Frameworks Community Development Corporation","Frameworks Community Development Corporation","5006 West Wind Trail","78745","0410150305","5","FourPlex","Rental","Project Completed","4","3","0","0","0","0","0","3","0","0","0","0","0","0","07-31-2015","07-31-2114","99",,,,"RHDA","No","No","No",,,"No",,"$0","$0","$0",,"$257,775","$0","$0","$0",,"$0","-97.80452","30.226519"
"329","3867","SafePlace 14 Unit Expansion","Safeplace","SafePlace","1515 Grove Blvd","78741","0307130802","3","Multifamily","Rental","Affordability Period Expired","14","14","1","0","0","0","0","14","0","0","0","0","0","0","02-28-2001","02-28-2021","20",,,,"RHDA","No","No","No",,,"No",,"$0","$0","$0",,"$0","$0","$0","$500,000",,"$500,000","-97.705698","30.230789"
"335","3880","Guadalupe Saldana Subdivision","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","2721 Goodwin Avenue","78702","0207140143","3","Single Family","Ownership","Under Construction","51","51","0","0","0","0","0","0","13","0","0","38","0","0",,"12-30-1998","99",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$2,400,000","2,258,251","$0","$0","$0","$0",,"$2,400,000","-97.70475476","30.270551"
"358","3924","SOL","Undisclosed","Guadalupe Neighborhood Development Corporation","1125 Altum Street","78721","0204200832","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-24-2010","08-24-2040","30",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$83,260","$0",,"$0","-97.68536","30.258529"
"358","3925","SOL","Undisclosed","Guadalupe Neighborhood Development Corporation","5901 Lux Street","78721","0204201301","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","06-24-2010","06-24-2040","30",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$83,260","$0",,"$0","-97.684945","30.258945"
"358","3926","SOL","Undisclosed","Guadalupe Neighborhood Development Corporation","5908 Lux Street","78721","0204200841","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","06-11-2010","06-11-2040","30",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$83,260","$0",,"$0","-97.684435","30.259178"
"358","3927","SOL","Undisclosed","Guadalupe Neighborhood Development Corporation","5912 Lux Street","78721","0204200840","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-31-2010","08-31-2040","30",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$83,260","$0",,"$0","-97.684306","30.259173"
"358","3928","SOL","Undisclosed","Guadalupe Neighborhood Development Corporation","5913 Ventus Street","78721","0204200823","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","08-31-2010","08-31-2040","30",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$83,260","$0",,"$0","-97.684942","30.258237"
"358","3929","SOL","Undisclosed","Guadalupe Neighborhood Development Corporation","5932 Lux Steet","78721","0204200835","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","06-10-2010","06-10-2040","30",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$83,260","$0",,"$0","-97.683765","30.258916"
"410","4434","The Grange Commons fka Springdale Arts","Anmol Mehra","Anmol Mehra","3524 Gonzales St","78702","0204140343","3","Multifamily","Ownership","Under Construction","20","0","4","0","0","0","0","0","0","0","0","0","0","0","12-18-2025","12-18-2025","0",,,,"RHDA","No","Yes","Yes",,,"No",,,,"$240,000",,,,,,,"$240,000","-97.701283","30.257647"
"417","4442","GNDC Alley Flats","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","2800-1 Prado Street","78702","0204130224","3","Single Family","Rental","Project Completed","1","1","0","0","0","0","0","1","0","0","0","0","0","0","02-01-2019","02-01-2118","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$213,576.67","$0",,"$0","-97.708396","30.262006"
"417","4443","GNDC Alley Flats","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","2800-2 Prado Street","78702","0204130224","3","ADU","Rental","Project Completed","1","1","0","0","0","1","0","1","0","0","0","0","0","0","02-01-2019","02-01-2118","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$213,576.67","$0",,"$0","-97.708396","30.262006"
"417","4444","GNDC Alley Flats","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","705 Lydia Street A","78702","0205070701","1","Duplex","Rental","Project Completed","1","1","0","0","0","1","0","1","0","0","0","0","0","0","10-19-2018","10-19-2117","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$213,576.67","$0",,"$0","-97.7285","30.265453"
"417","4445","GNDC Alley Flats","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","2808-1 Gonzales Street","78702","0204130621","3","Single Family","Rental","Project Completed","1","1","0","0","0","0","0","1","0","0","0","0","0","0","09-01-2018","09-01-2117","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$213,576.67","$0",,"$0","-97.708853","30.260303"
"417","4446","GNDC Alley Flats","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","2808-2 Gonzales Street","78702","0204130621","3","ADU","Rental","Project Completed","1","1","0","0","0","0","0","1","0","0","0","0","0","0","09-05-2018","09-05-2117","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$213,576.66","$0",,"$0","-97.708853","30.260303"
"417","4447","GNDC Alley Flats","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","1902 Willow Street","78702","0202080416","3","ADU","Rental","Project Completed","1","1","0","0","0","0","0","1","0","0","0","0","0","0","12-19-2018","12-19-2117","99",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$213,576.66","$0",,"$0","-97.724599","30.256356"
"419","4456","Fannie Mae Stewart Village","Blackland Community Development Corporation","Blackland Community Development Corporation","1900 E 22nd Street","78722","0211090306","1","Multifamily","Rental","Certified","8","8","5","3","0","0","0","8","0","0","0","0","0","0",,"12-30-1914","15",,,,"RHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$40,000","$0",,"$0","-97.7215385","30.283061"
"335","4457","Rainey Street Rehab (Guadalupe Saldana Subdivision)","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","3000 Father Joe Znotas Street","78702","0207140351","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","12-11-2015","12-11-2114","99",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.7028","30.269365"
"335","4458","Rainey Street Rehab (Guadalupe Saldana Subdivision)","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","3001 Father Joe Znotas Steet","78702","0207140352","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","09-03-2015","09-03-2114","99",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.702985","30.268888"
"335","4459","Rainey Street Rehab (Guadalupe Saldana Subdivision)","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","3004 Father Joe Znotas Street","78702","0207140350","3","Single Family","Ownership","Project Completed","1","1","0","0","0","0","0","0","0","0","0","1","0","0","11-12-2015","11-12-2114","99",,,,"OHDA","No","No","Yes",,,"No",,"$0","$0","$0",,"$0","$0","$0","$0",,"$0","-97.702667","30.269312"
